id,event_template_id,event_template_qty_id,currency_id,price_base,markup_amount,duration,min_total,reason
1796903,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796905,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796907,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796909,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796911,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796913,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796915,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796917,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796919,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796921,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796923,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796925,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796927,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796929,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796931,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796933,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796935,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796937,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796939,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796941,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796943,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796945,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796947,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796949,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796951,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796953,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796955,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796957,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796959,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796961,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796963,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796965,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796967,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796969,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796971,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796973,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796975,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796977,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796979,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796981,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796983,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796985,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796987,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796989,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1796991,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1796993,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1796995,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1796997,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1796999,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797001,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797003,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797005,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797007,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797009,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797011,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797013,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797015,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797017,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797019,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797021,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797023,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797025,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797027,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797029,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797031,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797033,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797035,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797037,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797039,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797041,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797043,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797045,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797047,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797049,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797051,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797053,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797055,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797057,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797059,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797061,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797063,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797065,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797067,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797069,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797071,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797073,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797075,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797077,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797079,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797081,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797083,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797085,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797087,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797089,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797091,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797093,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797095,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797097,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797099,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797101,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797103,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797105,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797107,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797109,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797111,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797113,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797115,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797117,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797119,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797121,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797123,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797125,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797127,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797129,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797131,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797133,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797135,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797137,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797139,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797141,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797143,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797145,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797147,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797149,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797151,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797153,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797155,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797157,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797159,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797161,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797163,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797165,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797167,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797169,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797171,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797173,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797175,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797177,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797179,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797181,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797183,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797185,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797187,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797189,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797191,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797193,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797195,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797197,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797199,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797201,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797203,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797205,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797207,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797209,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797211,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797213,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797215,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797217,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797219,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797221,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797223,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797225,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797227,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797229,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797231,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797233,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797235,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797237,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797239,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797241,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797243,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797245,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797247,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797249,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797251,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797253,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797255,514,23,2,1460.00,219.00,4,4000.00,below_min_total
1797257,514,24,2,1490.00,223.50,4,4000.00,below_min_total
1797259,514,34,2,1520.00,228.00,4,4000.00,below_min_total
1797261,514,40,2,1550.00,232.50,4,4000.00,below_min_total
1797263,514,41,2,1580.00,237.00,4,4000.00,below_min_total
1797265,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797267,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797269,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797271,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797273,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797275,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797277,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797279,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797281,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797283,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797285,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797287,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797289,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797291,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797293,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797295,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797297,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797299,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797301,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797303,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797305,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797307,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797309,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797311,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797313,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797315,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797317,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797319,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797321,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797323,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797325,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797327,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797329,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797331,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797333,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797335,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797337,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797339,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797341,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797343,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797345,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797347,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797349,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797351,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797353,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797355,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797357,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797359,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797361,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797363,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797365,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797367,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797369,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797371,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797373,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797375,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797377,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797379,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797381,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797383,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797385,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797387,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797389,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797391,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797393,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797395,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797397,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797399,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797401,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797403,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797405,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797407,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797409,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797411,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797413,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797415,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797417,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797419,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797421,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797423,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797425,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797427,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797429,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797431,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797433,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797435,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797437,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797439,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797441,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797443,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797445,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797447,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797449,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797451,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797453,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797455,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797457,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797459,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797461,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797463,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797465,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797467,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797469,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797471,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797473,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797475,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797477,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797479,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797481,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797483,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797485,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797487,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797489,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797491,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797493,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797495,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797497,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797499,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797501,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797503,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797505,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797507,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797509,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797511,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797513,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797515,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797517,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797519,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797521,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797523,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797525,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797527,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797529,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797531,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797533,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797535,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797537,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797539,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797541,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797543,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797545,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797547,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797549,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797551,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797553,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797555,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797557,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797559,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797561,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797563,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797565,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797567,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797569,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797571,515,40,2,2825.00,423.75,4,4000.00,below_min_total
1797573,515,41,2,3020.00,453.00,4,4000.00,below_min_total
1797575,515,23,2,2200.00,330.00,4,4000.00,below_min_total
1797577,515,24,2,2395.00,359.25,4,4000.00,below_min_total
1797579,515,34,2,2590.00,388.50,4,4000.00,below_min_total
1797581,515,40,2,2825.00,423.75,4,4000.00,below_min_total
